0,1,2
0.36430588746469694,1.0,0.1885206786850477
0.358168585704975,1.0,0.19724284199363734
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.3894633934390615,1.0,0.21312301166489925
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.4024657831848794,1.0,0.1972693531283139
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.3653595481207908,1.0,0.18507423117709437
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.3686291548989789,1.0,0.1778897136797455
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.408646534868564,1.0,0.1891304347826087
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.35750597436454484,1.0,0.18459703075291622
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.3914946773843146,1.0,0.20440084835630964
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36730393221811863,1.0,0.1839342523860021
0.36430588746469694,1.0,0.1885206786850477
0.3981099283076255,1.0,0.18944856839872748
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.3570932000868998,1.0,0.19398197242841994
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
0.36430588746469694,1.0,0.1885206786850477
